id,sura,aya,translation,7_cluster_2_dim,7_cluster_1000_dim,7_cluster_2899_dim,15_cluster_2_dim,15_cluster_1000_dim,15_cluster_2899_dim,21_cluster_2_dim,21_cluster_1000_dim,21_cluster_2899_dim
835,6,46,Katakanlah Muhammad Terangkanlah kepadaku jika Allah mencabut pendengaran dan penglihatan serta menutup hatimu siapakah tuhan selain Allah yang kuasa mengembalikannya kepadamu Perhatikanlah bagaimana Kami menjelaskan berulangulang kepada mereka tandatanda kekuasaan Kami tetapi mereka tetap berpaling,1,0,0,1,0,0,1,0,0
836,6,47,Katakanlah Muhammad Terangkanlah kepadaku jika siksaan Allah sampai kepadamu secara tibatiba atau terangterangan maka adakah yang dibinasakan Allah selain orangorang yang zalim,1,0,0,13,0,0,13,0,0
837,6,48,Para Rasul yang Kami utus itu adalah untuk memberi kabar gembira dan memberi peringatan Barang siapa beriman dan mengadakan perbaikan maka tidak ada rasa takut pada mereka dan mereka tidak bersedih hati,0,0,0,10,0,0,10,0,0
838,6,49,Dan orangorang yang mendustakan ayatayat Kami akan ditimpa azab karena mereka selalu berbuat fasik berbuat dosa,3,0,0,8,0,0,8,0,0
839,6,50,Katakanlah Muhammad Aku tidak mengatakan kepadamu bahwa perbendaharaan Allah ada padaku dan aku tidak mengetahui yang gaib dan aku tidak pula mengatakan kepadamu bahwa aku malaikat Aku hanya mengikuti apa yang diwahyukan kepadaku Katakanlah Apakah sama antara orang yang buta dengan orang yang melihat Apakah kamu tidak memikirkan nya,6,0,0,0,0,0,17,0,0
840,6,51,Peringatkanlah dengannya AlQuran itu orang yang takut akan dikumpulkan menghadap Tuhannya pada hari Kiamat tidak ada bagi mereka pelindung dan pemberi syafaat pertolongan selain Allah agar mereka bertakwa,6,0,0,7,0,0,0,0,0
841,6,52,Janganlah engkau mengusir orangorang yang menyeru Tuhannya di pagi hari dan petang hari mereka mengharapkan keridaanNya Engkau tidak memikul tanggung jawab sedikit pun terhadap perbuatan mereka dan mereka tidak memikul tanggung jawab sedikit pun terhadap perbuatanmu yang menyebabkan engkau berhak mengusir mereka sehingga engkau termasuk orangorang yang zalim,0,0,0,10,0,0,18,0,0
842,6,53,Demikianlah Kami telah menguji sebagian mereka orang yang kaya dengan sebagian yang lain orang yang miskin agar mereka orang yang kaya itu berkata Orangorang semacam inikah di antara kita yang diberi anugerah oleh Allah Allah berfirman Bukankah Allah lebih mengetahui tentang mereka yang bersyukur kepadaNya,1,0,0,13,0,0,19,0,0
843,6,54,Dan apabila orangorang yang beriman kepada ayatayat Kami datang kepadamu maka katakanlah Salmun alaikum selamat sejahtera untuk kamu Tuhanmu telah menetapkan sifat kasih sayang pada diriNya yaitu barang siapa berbuat kejahatan di antara kamu karena kebodohan kemudian dia bertobat setelah itu dan memperbaiki diri maka Dia Maha Pengampun Maha Penyayang,6,0,0,7,0,0,12,0,0
844,6,55,Dan Demikianlah Kami terangkan ayatayat AlQuran agar terlihat jelas jalan orangorang yang saleh dan agar terlihat jelas pula jalan orangorang yang berdosa,3,0,0,11,0,0,11,18,0
845,6,56,Katakanlah Muhammad Aku dilarang menyembah tuhantuhan yang kamu sembah selain Allah Katakanlah Aku tidak akan mengikuti keinginanmu Jika berbuat demikian sungguh aku telah tersesat dan aku tidak termasuk orang yang mendapat petunjuk,1,0,0,1,0,0,1,0,0
846,6,57,Katakanlah Muhammad Aku berada di atas keterangan yang nyata AlQuran dari Tuhanku sedang kamu mendustakannya Bukanlah kewenanganku untuk menurunkan azab yang kamu tuntut untuk disegerakan kedatangannya Menetapkan hukum itu hanyalah hak Allah Dia menerangkan kebenaran dan Dia Pemberi keputusan yang terbaik,2,0,0,7,0,0,7,0,0
847,6,58,Katakanlah Muhammad Seandainya ada padaku apa azab yang kamu minta agar disegerakan kedatangannya tentu selesailah segala perkara antara aku dan kamu Dan Allah lebih mengetahui tentang orangorang yang zalim,0,0,0,10,0,0,10,0,0
848,6,59,Dan kuncikunci semua yang gaib ada padaNya tidak ada yang mengetahuinya selain Dia Dia mengetahui apa yang ada di darat dan di laut Tidak ada sehelai daun pun yang gugur yang tidak diketahuiNya tidak ada sebutir biji pun dalam kegelapan bumi dan tidak pula sesuatu yang basah atau yang kering yang tidak tertulis dalam kitab yang nyata Lau Maf,0,0,0,10,0,0,10,0,0
849,6,60,Dan Dialah yang menidurkan kamu pada malam hari dan Dia mengetahui apa yang kamu kerjakan pada siang hari Kemudian Dia membangunkan kamu pada siang hari untuk disempurnakan umurmu yang telah ditetapkan Kemudian kepadaNya tempat kamu kembali lalu Dia memberitahukan kepadamu apa yang telah kamu kerjakan,0,0,0,10,0,0,10,0,0
850,6,61,Dan Dialah Penguasa mutlak atas semua hambaNya dan di utusNya kepadamu malaikatmalaikat penjaga sehingga apabila kematian datang kepada salah seorang di antara kamu maka malaikatmalaikat Kami mencabut nyawanya dan mereka tidak melalaikan tugasnya,0,0,0,10,0,0,10,0,0
851,6,62,Kemudian mereka hambahamba Allah dikembalikan kepada Allah penguasa mereka yang sebenarnya Ketahuilah bahwa segala hukum pada hari itu ada padaNya Dan Dialah pembuat perhitungan yang paling cepat,1,0,0,13,0,0,19,0,0
852,6,63,Katakanlah Muhammad Siapakah yang dapat menyelamatkan kamu dari bencana di darat dan di laut ketika kamu berdoa kepadaNya dengan rendah hati dan dengan suara yang lembut Dengan mengatakan Sekiranya Dia menyelamatkan kami dari bencana ini tentulah kami menjadi orangorang yang bersyukur,0,0,0,10,0,0,10,0,0
853,6,64,Katakanlah Muhammad Allah yang menyelamatkan kamu dari bencana itu dan dari segala macam kesusahan namun kemudian kamu kembali mempersekutukanNya,1,0,0,13,0,0,13,0,0
854,6,65,Katakanlah Muhammad Dialah yang berkuasa mengirimkan azab kepadamu dari atas atau dari bawah kakimu atau Dia mencampurkan kamu dalam golongangolongan yang saling bertentangan dan merasakan kepada sebagian kamu keganasan sebagian yang lain Perhatikanlah bagaimana Kami menjelaskan berulangulang tandatanda kekuasaan Kami agar mereka memahami nya,0,0,0,10,0,0,10,0,0
855,6,66,Dan kaummu mendustakannya azab padahal azab itu benar adanya Katakanlah Muhammad Aku ini bukanlah penanggung jawab kamu,3,0,0,14,0,0,8,0,0
856,6,67,Setiap berita yang dibawa oleh Rasul ada waktu terjadinya dan kelak kamu akan mengetahui,3,0,0,3,0,0,3,0,0
857,6,68,Apabila engkau Muhammad melihat orangorang memperolokolokkan ayatayat Kami maka tinggalkanlah mereka hingga mereka beralih ke pembicaraan lain Dan jika setan benarbenar menjadikan engkau lupa akan larangan ini setelah ingat kembali janganlah engkau duduk bersama orangorang yang zalim,3,0,0,3,0,0,3,0,0
858,6,69,Orangorang yang bertakwa tidak bertanggung jawab sedikit pun atas dosadosa mereka tetapi berkewajiban mengingatkan agar mereka juga bertakwa,0,0,0,10,0,0,10,0,0
859,6,70,Tinggalkanlah orangorang yang menjadikan agamanya sebagai permainan dan senda gurau dan mereka telah tertipu oleh kehidupan dunia Peringatkanlah mereka dengan AlQuran agar setiap orang tidak terjerumus ke dalam neraka karena perbuatannya sendiri Tidak ada baginya pelindung dan pemberi syafaat pertolongan selain Allah Dan jika dia hendak menebus dengan segala macam tebusan apa pun niscaya tidak akan diterima Mereka itulah orangorang yang dijerumuskan ke dalam neraka disebabkan perbuatan mereka sendiri Mereka mendapat minuman dari air yang mendidih dan azab yang pedih disebabkan kekafiran mereka dahulu,0,0,0,3,0,0,3,0,0
860,6,71,Katakanlah Muhammad Apakah kita akan memohon kepada sesuatu selain Allah yang tidak dapat memberi manfaat dan tidak pula mendatangkan mudarat kepada kita dan apakah kita akan dikembalikan ke belakang setelah Allah memberi petunjuk kepada kita seperti orang yang telah disesatkan oleh setan di bumi dalam keadaan kebingungan Kawankawannya mengajaknya ke jalan yang lurus dengan mengatakan Ikutilah kami Katakanlah Sesungguhnya petunjuk Allah itulah petunjuk yang sebenarnya dan kita diperintahkan agar berserah diri kepada Tuhan seluruh alam,1,0,0,1,0,0,1,0,0
861,6,72,dan agar melaksanakan salat serta bertakwa kepadaNya Dan Dialah Tuhan yang kepadaNya kamu semua akan dihimpun,2,0,0,2,0,0,2,0,0
862,6,73,Dialah yang menciptakan langit dan bumi dengan hak benar ketika Dia berkata Jadilah Maka jadilah sesuatu itu FirmanNya adalah benar dan milikNyalah segala kekuasaan pada waktu sangkakala ditiup Dia mengetahui yang gaib dan yang nyata Dialah Yang Mahabijaksana Mahateliti,6,0,0,6,0,0,13,0,0
863,6,74,Dan ingatlah ketika Ibrahim berkata kepada ayahnya Azar Pantaskah engkau menjadikan berhalaberhala itu sebagai tuhan Sesungguhnya aku melihat engkau dan kaummu dalam kesesatan yang nyata,2,0,0,7,0,0,7,0,0
864,6,75,Dan demikianlah Kami memperlihatkan kepada Ibrahim kekuasaan Kami yang terdapat di langit dan di bumi dan agar dia termasuk orangorang yang yakin,6,0,0,6,0,0,6,0,0
865,6,76,Ketika malam telah menjadi gelap dia Ibrahim melihat sebuah bintang lalu dia berkata Inilah Tuhanku Maka ketika bintang itu terbenam dia berkata Aku tidak suka kepada yang terbenam,2,0,0,7,0,0,7,0,0
866,6,77,Lalu ketika dia melihat bulan terbit dia berkata Inilah Tuhanku Tetapi ketika bulan itu terbenam dia berkata Sungguh jika Tuhanku tidak memberi petunjuk kepadaku pastilah aku termasuk orangorang yang sesat,2,0,0,9,0,0,9,0,0
867,6,78,Kemudian ketika dia melihat matahari terbit dia berkata Inilah Tuhanku ini lebih besarTetapi ketika matahari terbenam dia berkata Wahai kaumku Sungguh aku berlepas diri dari apa yang kamu persekutukan,2,0,0,7,0,0,7,0,0
868,6,79,Aku hadapkan wajahku kepada Allah yang menciptakan langit dan bumi dengan penuh kepasrahan mengikuti agama yang benar dan aku bukanlah termasuk orangorang musyrik,1,0,0,13,0,0,13,0,0
869,6,80,Dan kaumnya membantahnya Dia Ibrahim berkata Apakah kamu hendak membantahku tentang Allah padahal Dia benarbenar telah memberi petunjuk kepadaku Aku tidak takut kepada malapetaka dari apa yang kamu persekutukan dengan Allah kecuali Tuhanku menghendaki sesuatu Ilmu Tuhanku meliputi segala sesuatu Tidakkah kamu dapat mengambil pelajaran,2,0,0,12,0,0,12,0,0
870,6,81,Bagaimana aku takut kepada apa yang kamu persekutukan dengan Allah padahal kamu tidak takut dengan apa yang Allah sendiri tidak menurunkan keterangan kepadamu untuk mempersekutukanNya Manakah dari kedua golongan itu yang lebih berhak mendapat keamanan dari malapetaka jika kamu mengetahui,1,0,0,1,0,0,1,0,0
871,6,82,Orangorang yang beriman dan tidak mencampuradukkan iman mereka dengan syirik mereka itulah orangorang yang mendapat rasa aman dan mereka mendapat petunjuk,3,0,0,3,0,0,3,0,0
872,6,83,Dan itulah keterangan Kami yang Kami berikan kepada Ibrahim untuk menghadapi kaumnya Kami tinggikan derajat siapa yang Kami kehendaki Sesungguhnya Tuhanmu Mahabijaksana Maha Mengetahui,2,0,0,12,0,0,12,0,0
873,6,84,Dan Kami telah menganugerahkan Ishak dan Yakub kepadanya Kepada masingmasing telah Kami beri petunjuk dan sebelum itu Kami telah memberi petunjuk kepada Nuh dan kepada sebagian dari keturunannya Ibrahim yaitu Dawud Sulaiman Ayub Yusuf Musa dan Harun Dan demikianlah kami memberi balasan kepada orangorang yang berbuat baik,0,0,0,10,0,0,10,0,0
874,6,85,dan Zakaria Yahya Isa dan Ilyas Semuanya termasuk orangorang yang saleh,0,0,0,3,0,0,3,0,0
875,6,86,Dan Ismail Alyasa Yunus dan Lut Masingmasing Kami lebihkan derajatnya di atas umat lain pada masanya,0,0,0,10,0,0,10,0,0
876,6,87,dan Kami lebihkan pula derajat sebagian dari nenek moyang mereka keturunan mereka dan saudarasaudara mereka Kami telah memilih mereka menjadi Nabi dan Rasul dan mereka Kami beri petunjuk ke jalan yang lurus,0,0,0,0,0,0,10,0,0
877,6,88,Itulah petunjuk Allah dengan itu Dia memberi petunjuk kepada siapa saja di antara hambahambaNya yang Dia kehendaki Sekiranya mereka mempersekutukan Allah pasti lenyaplah amalan yang telah mereka kerjakan,1,0,0,1,0,0,19,0,0
878,6,89,Mereka itulah orangorang yang telah Kami berikan kitab hikmah dan kenabian Jika orangorang Quraisy itu mengingkarinya maka Kami akan menyerahkannya kepada kaum yang tidak mengingkarinya,3,0,0,3,0,0,3,0,0
879,6,90,Mereka itulah para nabi yang telah diberi petunjuk oleh Allah maka ikutlah petunjuk mereka Katakanlah Muhammad Aku tidak meminta imbalan kepadamu dalam menyampaikan AlQuran Alquran itu tidak lain hanyalah peringatan untuk segala umat seluruh alam,6,0,0,6,0,0,6,18,0
880,6,91,Mereka tidak mengagungkan Allah sebagaimana mestinya ketika mereka berkata Allah tidak menurunkan sesuatu pun kepada manusia Katakanlah Muhammad Siapakah yang menurunkan kitab Taurat yang dibawa Musa sebagai cahaya dan petunjuk bagi manusia kamu jadikan Kitab itu lembaranlembaran kertas yang berceraiberai kamu memperlihatkan sebagiannya dan banyak yang kamu sembunyikan padahal telah diajarkan kepadamu apa yang tidak diketahui baik olehmu maupun oleh nenek moyangmu Katakanlah Allahlah yang menurunkannya kemudian setelah itu biarkanlah mereka bermainmain dalam kesesatannya,6,0,0,6,0,0,6,0,0
881,6,92,Dan ini AlQuran Kitab yang telah Kami turunkan dengan penuh berkah membenarkan kitabkitab yang diturunkan sebelumnya dan agar engkau memberi peringatan kepada penduduk Ummul Qura Mekkah dan orangorang yang ada di sekitarnya Orangorang yang beriman kepada kehidupan akhirat tentu beriman kepadanya AlQuran dan mereka selalu memelihara salatnya,3,0,0,3,0,0,3,0,0
882,6,93,Siapakah yang lebih zalim daripada orangorang yang mengadaadakan dusta terhadap Allah atau yang berkata Telah diwahyukan kepadaku padahal tidak diwahyukan sesuatu pun kepadanya dan orang yang berkata Aku akan menurunkan seperti apa yang diturunkan Allah Alangkah ngerinya sekiranya engkau melihat pada waktu orangorang zalim berada dalam sakitnya sekarat sedang para malaikat memukul dengan tangannya sambil berkata Keluarkanlah nyawamu pada hari ini kamu akan dibalas dengan azab yang sangat menghinakan karena kamu mengatakan terhadap Allah perkataan yang tidak benar dan karena kamu menyombongkan diri terhadap ayatayatNya,0,0,0,10,0,0,10,0,0
883,6,94,Dan kamu benarbenar datang sendirisendiri kepada Kami sebagaimana Kami ciptakan kamu pada mulanya dan apa yang telah Kami karuniakan kepadamu kamu tinggalkan di belakangmu di dunia Kami tidak melihat pemberi syafaat pertolongan besertamu yang kamu anggap bahwa mereka itu sekutusekutu bagi Allah Sungguh telah terputuslah semua pertalian antara kamu dan telah lenyap dari kamu apa yang dahulu kamu sangka sebagai sekutu Allah,6,0,0,6,0,0,6,0,0
884,6,95,Sungguh Allah menumbuhkan butir padipadian dan biji kurma Dia mengeluarkan yang hidup dari yang mati dan mengeluarkan yang mati dari yang hidup Itulah kekuasaan Allah maka mengapa kamu masih berpaling,6,0,0,6,0,0,13,0,0
885,6,96,Dia menyingsingkan pagi dan menjadikan malam untuk beristirahat dan menjadikan matahari dan bulan untuk perhitungan Itulah ketetapan Allah Yang Mahaperkasa Maha Mengetahui,1,0,0,13,0,0,13,0,0
886,6,97,Dan Dialah yang menjadikan bintangbintang bagimu agar kamu menjadikannya petunjuk dalam kegelapan di darat dan di laut Kami telah menjelaskan tandatanda kekuasaan Kami kepada orangorang yang mengetahui,0,0,0,10,0,0,10,0,0
887,6,98,Dan Dialah yang menciptakan kamu dari diri yang satu Adam maka bagimu ada tempat menetap dan tempat simpanan Sesungguhnya telah Kami jelaskan tandatanda kebesaran Kami kepada orangorang yang mengetahui,6,0,0,6,0,0,6,0,0
888,6,99,Dan Dialah yang menurunkan air dari langit lalu Kami tumbuhkan dengan air itu segala macam tumbuhtumbuhan maka Kami keluarkan dari tumbuhtumbuhan itu tanaman yang menghijau Kami keluarkan dari tanaman yang menghijau itu butir yang banyak dan dari mayang kurma mengurai tangkaitangkai yang menjulai dan kebunkebun anggur dan Kami keluarkan pula zaitun dan delima yang serupa dan yang tidak serupa Perhatikanlah buahnya pada waktu berbuah dan menjadi masak Sungguh pada yang demikian itu ada tandatanda kekuasaan Allah bagi orangorang yang beriman,0,0,0,0,0,0,17,0,0
889,6,100,Dan mereka orangorang musyrik menjadikan Jin itu sekutusekutu Allah padahal Dia yang menciptakannya jinjin itu dan mereka berbohong dengan mengatakan Allah mempunyai anak lakilaki dan anak perempuan tanpa dasar pengetahuan Maha Suci Allah dan Mahatinggi dari sifatsifat yang mereka gambarkan,1,0,0,13,0,0,13,0,0
890,6,101,Dia Allah Pencipta langit dan bumi Bagaimana mungkin Dia mempunyai anak padahal Dia tidak mempunyai istri Dia menciptakan segala sesuatu dan Dia mengetahui segala sesuatu,4,0,0,4,0,0,4,16,0
891,6,102,Itulah Allah Tuhan kamu tidak ada tuhan selain Dia Pencipta segala sesuatu maka sembahlah Dia Dialah Pemelihara segala sesuatu,2,0,0,9,0,0,16,0,0
892,6,103,Dia tidak dapat dicapai oleh penglihatan mata sedang Dia dapat melihat segala penglihatan itu dan Dialah Yang Mahahalus Mahateliti,0,0,0,10,0,0,10,0,0
893,6,104,Sungguh buktibukti yang nyata telah datang dari Tuhanmu Barang siapa melihat kebenaran itu maka manfaatnya bagi dirinya sendiri dan barang siapa buta tidak melihat kebenaran itu maka dialah yang rugi Dan aku Muhammad bukanlah penjagamu,2,0,0,7,0,0,7,0,0
894,6,105,Dan demikianlah Kami menjelaskan berulangulang ayatayat Kami agar orangorang musyrik mengatakan Engkau telah mempelajari ayatayat itu dari Ahli Kitab dan agar Kami menjelaskan AlQuran itu kepada orangorang yang mengetahui,3,0,0,11,0,0,11,18,0
895,6,106,Ikutilah apa yang telah diwahyukan Tuhanmu kepadamu Muhammad tidak ada tuhan selain Dia dan berpalinglah dari orangorang musyrik,2,0,0,2,0,0,9,0,0
896,6,107,Dan sekiranya Allah menghendaki niscaya mereka tidak mempersekutukan Nya Dan Kami tidak menjadikan engkau penjaga mereka dan engkau bukan pula pemelihara mereka,6,0,0,6,0,0,6,0,0
897,6,108,Dan Janganlah kamu memaki sesembahan yang mereka sembah selain Allah karena mereka nanti akan memaki Allah dengan melampaui batas tanpa dasar pengetahuan Demikianlah Kami jadikan setiap umat menganggap baik pekerjaan mereka Kemudian kepada Tuhan tempat kembali mereka lalu Dia akan memberitahukan kepada mereka apa yang telah mereka kerjakan,1,0,0,1,0,0,1,0,0
898,6,109,Dan Mereka bersumpah atas nama Allah dengan segala kesungguhan bahwa jika datang suatu mukjizat kepada mereka pastilah mereka akan beriman kepadaNya Katakanlah mukjizatmukjizat itu hanya ada pada sisi Allah Dan tahukah kamu bahwa apabila mukjizat ayatayat datang mereka tidak juga akan beriman,1,0,0,13,0,0,1,0,0
899,6,110,Dan begitu pula Kami memalingkan hati dan penglihatan mereka seperti pertama kali mereka tidak beriman kepadanya AlQuran dan Kami biarkan mereka bingung dalam kesesatan,0,0,0,10,0,0,10,18,0
900,6,111,Dan sekalipun Kami benarbenar menurunkan malaikat kepada mereka dan orang yang telah mati berbicara dengan mereka dan Kami kumpulkan pula di hadapan mereka segala sesuatu yang mereka inginkan mereka tidak juga akan beriman kecuali jika Allah menghendaki Tapi kebanyakan mereka tidak mengetahui arti kebenaran,6,0,0,0,0,0,17,0,0
